TreeDepth,PID,Process,Start VPN,End VPN,Tag,Protection,CommitCharge,PrivateMemory,File output,Notes,Hexdump,Disasm
0,3040,MsMpEng.exe,0x1917df30000,0x1917df31fff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,3040,MsMpEng.exe,0x1917dff0000,0x1917dff0fff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,3040,MsMpEng.exe,0x19184b10000,0x19184b16fff,VadS,PAGE_EXECUTE_READWRITE,7,1,Disabled,Function prologue,"
55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 UH.,$H.. H..H.I.
ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc ..H.e.].........
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................",55 48 8d 2c 24 48 83 ec 20 48 8b 01 48 8b 49 08 ff d0 48 8d 65 00 5d c3 cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc
0,3040,MsMpEng.exe,0x19185000000,0x191850fffff,VadS,PAGE_EXECUTE_READWRITE,256,1,Disabled,N/A,"
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc 08 00 42 00 00 00 00 05 48 8b 45 20 48 89 c2 ...B.....H.E H..",cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc 08 00 42 00 00 00 00 05 48 8b 45 20 48 89 c2
0,3040,MsMpEng.exe,0x19185100000,0x191852fffff,VadS,PAGE_EXECUTE_READWRITE,512,1,Disabled,N/A,"
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc ................
cc 0c 00 4e 00 0c 00 01 05 48 8b 55 28 48 8b 8d ...N.....H.U(H..",cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc cc 0c 00 4e 00 0c 00 01 05 48 8b 55 28 48 8b 8d
0,3284,sppsvc.exe,0x2457c180000,0x2457c18ffff,VadS,PAGE_EXECUTE_READ,16,1,Disabled,N/A,"
e8 a1 27 e9 b0 7d 00 00 36 00 00 00 00 00 00 00 ..'..}..6.......
48 8d 15 f9 ff ff ff 48 8b 0c 24 48 89 54 24 10 H......H..$H.T$.
55 53 56 57 41 54 41 55 41 56 41 57 48 8d 6c 24 USVWATAUAVAWH.l$
f8 48 81 ec 08 01 00 00 4c 8b 61 08 48 8d 05 31 .H......L.a.H..1",e8 a1 27 e9 b0 7d 00 00 36 00 00 00 00 00 00 00 48 8d 15 f9 ff ff ff 48 8b 0c 24 48 89 54 24 10 55 53 56 57 41 54 41 55 41 56 41 57 48 8d 6c 24 f8 48 81 ec 08 01 00 00 4c 8b 61 08 48 8d 05 31
0,3284,sppsvc.exe,0x2457c3c0000,0x2457c3cffff,VadS,PAGE_EXECUTE_READ,16,1,Disabled,N/A,"
74 58 fa e8 b0 7d 00 00 36 00 00 00 00 00 00 00 tX...}..6.......
48 8d 15 f9 ff ff ff 48 8b 0c 24 48 89 54 24 10 H......H..$H.T$.
55 53 56 57 41 54 41 55 41 56 41 57 48 8d ac 24 USVWATAUAVAWH..$
c8 fe ff ff 48 81 ec 38 02 00 00 8b 41 10 33 f6 ....H..8....A.3.",74 58 fa e8 b0 7d 00 00 36 00 00 00 00 00 00 00 48 8d 15 f9 ff ff ff 48 8b 0c 24 48 89 54 24 10 55 53 56 57 41 54 41 55 41 56 41 57 48 8d ac 24 c8 fe ff ff 48 81 ec 38 02 00 00 8b 41 10 33 f6
0,3696,InfinityCrypt.,0x6c0000,0x6cdfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 a8 3f e2 04 a8 3f e2 04 00 00 e2 04 .....?...?......
98 08 6c 00 00 10 6c 00 00 e0 6c 00 01 00 00 00 ..l...l...l.....
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ................",00 00 00 00 a8 3f e2 04 a8 3f e2 04 00 00 e2 04 98 08 6c 00 00 10 6c 00 00 e0 6c 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
0,3696,InfinityCrypt.,0x7f400000,0x7f44ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
ec ff ff ff 04 00 00 00 01 00 00 00 00 02 0e 03 ................
1c 00 00 00 68 01 d9 07 0c 00 00 00 60 ae 8a 73 ....h.......`..s
00 10 83 73 08 93 95 73 a4 3d 83 73 4c ee 05 00 ...s...s.=.sL...
00 00 00 00 40 80 40 7f 60 80 40 7f 00 00 00 00 ....@.@.`.@.....",ec ff ff ff 04 00 00 00 01 00 00 00 00 02 0e 03 1c 00 00 00 68 01 d9 07 0c 00 00 00 60 ae 8a 73 00 10 83 73 08 93 95 73 a4 3d 83 73 4c ee 05 00 00 00 00 00 40 80 40 7f 60 80 40 7f 00 00 00 00
0,3696,InfinityCrypt.,0x7f3f0000,0x7f3fffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 97 19 00 00 00 00 00 00 0c 00 00 00 ................
b8 00 00 00 00 e9 da 29 94 f5 b8 01 00 00 00 e9 .......)........
d0 29 94 f5 b8 02 00 00 00 e9 c6 29 94 f5 b8 03 .).........)....
00 00 00 e9 bc 29 94 f5 b8 04 00 00 00 e9 b2 29 .....).........)",00 00 00 00 97 19 00 00 00 00 00 00 0c 00 00 00 b8 00 00 00 00 e9 da 29 94 f5 b8 01 00 00 00 e9 d0 29 94 f5 b8 02 00 00 00 e9 c6 29 94 f5 b8 03 00 00 00 e9 bc 29 94 f5 b8 04 00 00 00 e9 b2 29
0,3388,InfinityCrypt.,0x1280000,0x128dfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 a8 3f c1 05 a8 3f c1 05 00 00 c1 05 .....?...?......
98 08 28 01 00 10 28 01 00 e0 28 01 01 00 00 00 ..(...(...(.....
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ................",00 00 00 00 a8 3f c1 05 a8 3f c1 05 00 00 c1 05 98 08 28 01 00 10 28 01 00 e0 28 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
0,3388,InfinityCrypt.,0x7f400000,0x7f44ffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
ec ff ff ff 04 00 00 00 01 00 00 00 00 02 0e 03 ................
1c 00 00 00 68 01 d9 07 0c 00 00 00 60 ae 8a 73 ....h.......`..s
00 10 83 73 08 93 95 73 a4 3d 83 73 4c ee 05 00 ...s...s.=.sL...
00 00 00 00 40 80 40 7f 60 80 40 7f 00 00 00 00 ....@.@.`.@.....",ec ff ff ff 04 00 00 00 01 00 00 00 00 02 0e 03 1c 00 00 00 68 01 d9 07 0c 00 00 00 60 ae 8a 73 00 10 83 73 08 93 95 73 a4 3d 83 73 4c ee 05 00 00 00 00 00 40 80 40 7f 60 80 40 7f 00 00 00 00
0,3388,InfinityCrypt.,0x7f3f0000,0x7f3fffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 97 19 00 00 00 00 00 00 0c 00 00 00 ................
b8 00 00 00 00 e9 da 29 94 f5 b8 01 00 00 00 e9 .......)........
d0 29 94 f5 b8 02 00 00 00 e9 c6 29 94 f5 b8 03 .).........)....
00 00 00 e9 bc 29 94 f5 b8 04 00 00 00 e9 b2 29 .....).........)",00 00 00 00 97 19 00 00 00 00 00 00 0c 00 00 00 b8 00 00 00 00 e9 da 29 94 f5 b8 01 00 00 00 e9 d0 29 94 f5 b8 02 00 00 00 e9 c6 29 94 f5 b8 03 00 00 00 e9 bc 29 94 f5 b8 04 00 00 00 e9 b2 29
0,2180,InfinityCrypt.,0x7c90000,0x7c9dfff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 a8 3f ab 05 a8 3f ab 05 00 00 ab 05 .....?...?......
98 08 c9 07 00 10 c9 07 00 e0 c9 07 01 00 00 00 ................
00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ................
04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ................",00 00 00 00 a8 3f ab 05 a8 3f ab 05 00 00 ab 05 98 08 c9 07 00 10 c9 07 00 e0 c9 07 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 04 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00
0,2180,InfinityCrypt.,0x7f080000,0x7f0cffff,VadS,PAGE_EXECUTE_READWRITE,2,1,Disabled,N/A,"
ec ff ff ff 04 00 00 00 01 00 00 00 00 02 0e 03 ................
1c 00 00 00 68 01 d9 07 0c 00 00 00 60 ae 8a 73 ....h.......`..s
00 10 83 73 08 93 95 73 a4 3d 83 73 4c ee 05 00 ...s...s.=.sL...
00 00 00 00 40 80 08 7f 60 80 08 7f 00 00 00 00 ....@...`.......",ec ff ff ff 04 00 00 00 01 00 00 00 00 02 0e 03 1c 00 00 00 68 01 d9 07 0c 00 00 00 60 ae 8a 73 00 10 83 73 08 93 95 73 a4 3d 83 73 4c ee 05 00 00 00 00 00 40 80 08 7f 60 80 08 7f 00 00 00 00
0,2180,InfinityCrypt.,0x7f070000,0x7f07ffff,VadS,PAGE_EXECUTE_READWRITE,1,1,Disabled,N/A,"
00 00 00 00 97 19 00 00 00 00 00 00 0c 00 00 00 ................
b8 00 00 00 00 e9 da 29 cc f5 b8 01 00 00 00 e9 .......)........
d0 29 cc f5 b8 02 00 00 00 e9 c6 29 cc f5 b8 03 .).........)....
00 00 00 e9 bc 29 cc f5 b8 04 00 00 00 e9 b2 29 .....).........)",00 00 00 00 97 19 00 00 00 00 00 00 0c 00 00 00 b8 00 00 00 00 e9 da 29 cc f5 b8 01 00 00 00 e9 d0 29 cc f5 b8 02 00 00 00 e9 c6 29 cc f5 b8 03 00 00 00 e9 bc 29 cc f5 b8 04 00 00 00 e9 b2 29

